sep=;
;Unit:C
;
24000732-COM5;2
Time stamp;24000732-Channel_01;24000732-Channel_02
 ;1;2
2024/09/11 11:12:34;19.3;-303.0
2024/09/11 11:12:35;19.2;-303.0
2024/09/11 11:12:36;19.2;-303.0
2024/09/11 11:12:37;19.3;-303.0
2024/09/11 11:12:38;19.3;-303.0
2024/09/11 11:12:39;19.3;-303.0
2024/09/11 11:12:40;19.3;-303.0
2024/09/11 11:12:41;19.3;-303.0
2024/09/11 11:12:42;19.3;-303.0
2024/09/11 11:12:43;19.2;-303.0
2024/09/11 11:12:44;19.3;-303.0
2024/09/11 11:12:45;19.3;-303.0
2024/09/11 11:12:46;19.3;-303.0
2024/09/11 11:12:47;19.3;-303.0
2024/09/11 11:12:48;19.3;-303.0
2024/09/11 11:12:49;19.3;-303.0
2024/09/11 11:12:50;19.2;-303.0
2024/09/11 11:12:51;19.3;-303.0
2024/09/11 11:12:52;19.3;-303.0
2024/09/11 11:12:53;19.2;-303.0
2024/09/11 11:12:54;19.2;-303.0
2024/09/11 11:12:55;19.2;-303.0
2024/09/11 11:12:56;19.2;-303.0
2024/09/11 11:12:57;19.1;-303.0
2024/09/11 11:12:58;19.1;-303.0
2024/09/11 11:12:59;19.2;-303.0
2024/09/11 11:13:00;19.2;-303.0
2024/09/11 11:13:01;19.2;-303.0
2024/09/11 11:13:02;19.3;-303.0
2024/09/11 11:13:03;19.2;-303.0
2024/09/11 11:13:04;19.2;-303.0
2024/09/11 11:13:05;19.2;-303.0
2024/09/11 11:13:06;19.2;-303.0
2024/09/11 11:13:07;19.2;-303.0
2024/09/11 11:13:08;19.3;-303.0
2024/09/11 11:13:09;19.3;-303.0
2024/09/11 11:13:10;19.3;-303.0
2024/09/11 11:13:11;19.3;-303.0
2024/09/11 11:13:12;19.2;-303.0
2024/09/11 11:13:13;19.2;-303.0
2024/09/11 11:13:14;19.2;-303.0
2024/09/11 11:13:15;19.2;-303.0
2024/09/11 11:13:16;19.2;-303.0
2024/09/11 11:13:17;19.3;-303.0
2024/09/11 11:13:18;19.3;-303.0
2024/09/11 11:13:19;19.3;-303.0
2024/09/11 11:13:20;19.3;-303.0
2024/09/11 11:13:21;19.3;-303.0
2024/09/11 11:13:22;19.2;-303.0
2024/09/11 11:13:23;19.3;-303.0
2024/09/11 11:13:24;19.3;-303.0
2024/09/11 11:13:25;19.2;-303.0
2024/09/11 11:13:26;19.3;-303.0
2024/09/11 11:13:27;19.3;-303.0
2024/09/11 11:13:28;19.3;-303.0
2024/09/11 11:13:29;19.3;-303.0
2024/09/11 11:13:30;19.3;-303.0
2024/09/11 11:13:31;19.3;-303.0
2024/09/11 11:13:32;19.3;-303.0
2024/09/11 11:13:33;19.3;-303.0
2024/09/11 11:13:34;19.3;-303.0
2024/09/11 11:13:35;19.3;-303.0
2024/09/11 11:13:36;19.3;-303.0
2024/09/11 11:13:37;19.3;-303.0
2024/09/11 11:13:38;19.3;-303.0
2024/09/11 11:13:39;19.3;-303.0
2024/09/11 11:13:40;19.3;-303.0
2024/09/11 11:13:41;19.3;-303.0
2024/09/11 11:13:42;19.3;-303.0
2024/09/11 11:13:43;19.3;-303.0
2024/09/11 11:13:44;19.3;-303.0
2024/09/11 11:13:45;19.3;-303.0
2024/09/11 11:13:46;19.3;-303.0
2024/09/11 11:13:47;19.3;-303.0
2024/09/11 11:13:48;19.3;-303.0
2024/09/11 11:13:49;19.3;-303.0
2024/09/11 11:13:50;19.3;-303.0
2024/09/11 11:13:51;19.2;-303.0
2024/09/11 11:13:52;19.3;-303.0
2024/09/11 11:13:53;19.3;-303.0
2024/09/11 11:13:54;19.3;-303.0
2024/09/11 11:13:55;19.3;-303.0
2024/09/11 11:13:56;19.2;-303.0
2024/09/11 11:13:57;19.2;-303.0
2024/09/11 11:13:58;19.3;-303.0
2024/09/11 11:13:59;19.2;-303.0
2024/09/11 11:14:00;19.3;-303.0
2024/09/11 11:14:01;19.2;-303.0
2024/09/11 11:14:02;19.2;-303.0
2024/09/11 11:14:03;19.2;-303.0
2024/09/11 11:14:04;19.2;-303.0
2024/09/11 11:14:05;19.3;-303.0
2024/09/11 11:14:06;19.2;-303.0
2024/09/11 11:14:07;19.3;-303.0
2024/09/11 11:14:08;19.3;-303.0
2024/09/11 11:14:09;19.3;-303.0
2024/09/11 11:14:10;19.3;-303.0
2024/09/11 11:14:11;19.3;-303.0
2024/09/11 11:14:12;19.3;-303.0
2024/09/11 11:14:13;19.3;-303.0
2024/09/11 11:14:14;19.2;-303.0
2024/09/11 11:14:15;19.3;-303.0
2024/09/11 11:14:16;19.3;-303.0
2024/09/11 11:14:17;19.3;-303.0
2024/09/11 11:14:18;19.3;-303.0
2024/09/11 11:14:19;19.3;-303.0
2024/09/11 11:14:20;19.3;-303.0
2024/09/11 11:14:21;19.3;-303.0
2024/09/11 11:14:22;19.3;-303.0
2024/09/11 11:14:23;19.3;-303.0
2024/09/11 11:14:24;19.3;-303.0
2024/09/11 11:14:25;19.3;-303.0
2024/09/11 11:14:26;19.3;-303.0
2024/09/11 11:14:27;19.3;-303.0
2024/09/11 11:14:28;19.3;-303.0
2024/09/11 11:14:29;19.3;-303.0
2024/09/11 11:14:30;19.3;-303.0
2024/09/11 11:14:31;19.3;-303.0
2024/09/11 11:14:32;19.3;-303.0
2024/09/11 11:14:33;19.3;-303.0
2024/09/11 11:14:34;19.3;-303.0
2024/09/11 11:14:35;19.3;-303.0
2024/09/11 11:14:36;19.4;-303.0
2024/09/11 11:14:37;19.3;-303.0
2024/09/11 11:14:38;19.4;-303.0
2024/09/11 11:14:39;19.3;-303.0
2024/09/11 11:14:40;19.3;-303.0
2024/09/11 11:14:41;19.3;-303.0
2024/09/11 11:14:42;19.3;-303.0
2024/09/11 11:14:43;19.3;-303.0
2024/09/11 11:14:44;19.3;-303.0
2024/09/11 11:14:45;19.4;-303.0
2024/09/11 11:14:46;19.4;-303.0
2024/09/11 11:14:47;19.3;-303.0
2024/09/11 11:14:48;19.3;-303.0
2024/09/11 11:14:49;19.3;-303.0
2024/09/11 11:14:50;19.3;-303.0
2024/09/11 11:14:51;19.3;-303.0
2024/09/11 11:14:52;19.4;-303.0
2024/09/11 11:14:53;19.3;-303.0
2024/09/11 11:14:54;19.3;-303.0
2024/09/11 11:14:55;19.3;-303.0
2024/09/11 11:14:56;19.4;-303.0
2024/09/11 11:14:57;19.3;-303.0
2024/09/11 11:14:58;19.3;-303.0
2024/09/11 11:14:59;19.4;-303.0
2024/09/11 11:15:00;19.3;-303.0
2024/09/11 11:15:01;19.4;-303.0
2024/09/11 11:15:02;19.3;-303.0
2024/09/11 11:15:03;19.3;-303.0
2024/09/11 11:15:04;19.4;-303.0
2024/09/11 11:15:05;19.4;-303.0
2024/09/11 11:15:06;19.3;-303.0
2024/09/11 11:15:07;19.3;-303.0
2024/09/11 11:15:08;19.3;-303.0
2024/09/11 11:15:09;19.3;-303.0
2024/09/11 11:15:10;19.3;-303.0
2024/09/11 11:15:11;19.3;-303.0
2024/09/11 11:15:12;19.3;-303.0
2024/09/11 11:15:13;19.3;-303.0
2024/09/11 11:15:14;19.3;-303.0
2024/09/11 11:15:15;19.3;-303.0
2024/09/11 11:15:16;19.3;-303.0
2024/09/11 11:15:17;19.3;-303.0
2024/09/11 11:15:18;19.3;-303.0
2024/09/11 11:15:19;19.3;-303.0
2024/09/11 11:15:20;19.2;-303.0
2024/09/11 11:15:21;19.3;-303.0
2024/09/11 11:15:22;19.3;-303.0
2024/09/11 11:15:23;19.3;-303.0
2024/09/11 11:15:24;19.2;-303.0
2024/09/11 11:15:25;19.2;-303.0
2024/09/11 11:15:26;19.3;-303.0
2024/09/11 11:15:27;19.2;-303.0
2024/09/11 11:15:28;19.2;-303.0
2024/09/11 11:15:29;19.3;-303.0
2024/09/11 11:15:30;19.3;-303.0
2024/09/11 11:15:31;19.3;-303.0
2024/09/11 11:15:32;19.2;-303.0
2024/09/11 11:15:33;19.3;-303.0
2024/09/11 11:15:34;19.3;-303.0
2024/09/11 11:15:35;19.2;-303.0
2024/09/11 11:15:36;19.3;-303.0
2024/09/11 11:15:37;19.3;-303.0
2024/09/11 11:15:38;19.3;-303.0
2024/09/11 11:15:39;19.3;-303.0
2024/09/11 11:15:40;19.2;-303.0
2024/09/11 11:15:41;19.3;-303.0
2024/09/11 11:15:42;19.3;-303.0
2024/09/11 11:15:43;19.3;-303.0
2024/09/11 11:15:44;19.3;-303.0
2024/09/11 11:15:45;19.3;-303.0
2024/09/11 11:15:46;19.3;-303.0
2024/09/11 11:15:47;19.3;-303.0
2024/09/11 11:15:48;19.3;-303.0
2024/09/11 11:15:49;19.3;-303.0
2024/09/11 11:15:50;19.3;-303.0
2024/09/11 11:15:51;19.3;-303.0
2024/09/11 11:15:52;19.3;-303.0
2024/09/11 11:15:53;19.3;-303.0
2024/09/11 11:15:54;19.3;-303.0
2024/09/11 11:15:55;19.3;-303.0
2024/09/11 11:15:56;19.3;-303.0
2024/09/11 11:15:57;19.3;-303.0
2024/09/11 11:15:58;19.3;-303.0
2024/09/11 11:15:59;19.3;-303.0
2024/09/11 11:16:00;19.3;-303.0
2024/09/11 11:16:01;19.3;-303.0
2024/09/11 11:16:02;19.3;-303.0
2024/09/11 11:16:03;19.3;-303.0
2024/09/11 11:16:04;19.2;-303.0
2024/09/11 11:16:05;19.2;-303.0
2024/09/11 11:16:06;19.2;-303.0
2024/09/11 11:16:07;19.3;-303.0
2024/09/11 11:16:08;19.2;-303.0
2024/09/11 11:16:09;19.3;-303.0
2024/09/11 11:16:10;19.3;-303.0
2024/09/11 11:16:11;19.2;-303.0
2024/09/11 11:16:12;19.3;-303.0
2024/09/11 11:16:13;19.3;-303.0
2024/09/11 11:16:14;19.3;-303.0
2024/09/11 11:16:15;19.3;-303.0
2024/09/11 11:16:16;19.3;-303.0
2024/09/11 11:16:17;19.3;-303.0
2024/09/11 11:16:18;19.3;-303.0
2024/09/11 11:16:19;19.3;-303.0
2024/09/11 11:16:20;19.3;-303.0
2024/09/11 11:16:21;19.3;-303.0
2024/09/11 11:16:22;19.3;-303.0
2024/09/11 11:16:23;19.3;-303.0
2024/09/11 11:16:24;19.3;-303.0
2024/09/11 11:16:25;19.3;-303.0
2024/09/11 11:16:26;19.3;-303.0
2024/09/11 11:16:27;19.3;-303.0
2024/09/11 11:16:28;19.3;-303.0
2024/09/11 11:16:29;19.3;-303.0
2024/09/11 11:16:30;19.3;-303.0
2024/09/11 11:16:31;19.3;-303.0
2024/09/11 11:16:32;19.3;-303.0
2024/09/11 11:16:33;19.3;-303.0
2024/09/11 11:16:34;19.3;-303.0
2024/09/11 11:16:35;19.3;-303.0
2024/09/11 11:16:36;19.3;-303.0
2024/09/11 11:16:37;19.3;-303.0
2024/09/11 11:16:38;19.3;-303.0
2024/09/11 11:16:39;19.3;-303.0
2024/09/11 11:16:40;19.3;-303.0
2024/09/11 11:16:41;19.3;-303.0
2024/09/11 11:16:42;19.3;-303.0
2024/09/11 11:16:43;19.3;-303.0
2024/09/11 11:16:44;19.3;-303.0
2024/09/11 11:16:45;19.3;-303.0
2024/09/11 11:16:46;19.3;-303.0
2024/09/11 11:16:47;19.3;-303.0
2024/09/11 11:16:48;19.3;-303.0
2024/09/11 11:16:49;19.3;-303.0
2024/09/11 11:16:50;19.3;-303.0
2024/09/11 11:16:51;19.3;-303.0
2024/09/11 11:16:52;19.3;-303.0
2024/09/11 11:16:53;19.3;-303.0
2024/09/11 11:16:54;19.3;-303.0
2024/09/11 11:16:55;19.3;-303.0
2024/09/11 11:16:56;19.3;-303.0
2024/09/11 11:16:57;19.4;-303.0
2024/09/11 11:16:58;19.4;-303.0
2024/09/11 11:16:59;19.3;-303.0
2024/09/11 11:17:00;19.3;-303.0
2024/09/11 11:17:01;19.3;-303.0
2024/09/11 11:17:02;19.4;-303.0
2024/09/11 11:17:03;19.4;-303.0
2024/09/11 11:17:04;19.4;-303.0
2024/09/11 11:17:05;19.4;-303.0
